Id	*hcIdx	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	limitCorpses	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	SpawnUniqueMod	*eol
fetishblow1	396	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow2	397	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow3	398	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow4	399	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow5	400	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
mephistospirit	401	3	2	96	2	2		0	hth	3		lit																1															1		1			1												16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1																1				1					3	255	255	255				1			NU			0
smith	402	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			1		255	255	255				1			NU			0
trappedsoul1	403	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1									1	1	1				1		255	255	255				1			NU			0
trappedsoul2	404	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1									1	1	1				1		255	255	255				1			NU			0
jamella	405	0	2	80	2	2		0	hth	3		lit							lit									1							1								2		1	1						1	1					1		8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
izualghost	406	4	4	144	2	2		0	hth	3		lit							lit									1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-150	-22	44	100	0				1	1											1				1	1				5	255	255	255				1			NU			0
fetish11	407	1	1	48	2	2		0	1hs	3		lit				"fbl,fsp"												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			NU			0
malachai	408	4	2	128	3	3		0	hth	3		lit							lit									1							1								2		1															8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1	1										1	1				1	1				5	255	255	255				1			NU			0
hephasto	409	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			1	5	255	255	255				1			NU			0
Expansion																																																																																																																														0
wakeofdestruction	410	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1								1		1							1						255	255	255				1			NU			0
chargeboltsentry	411	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
lightningsentry	412	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
bladecreeper	413	1	1	128	0	0		0	hth	3		lit																1															1	1	1	1						1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
invisopet	414	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1			1			1			1																	255	255	255				1			NU			0
infernosentry	415	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1								1		1							1						255	255	255				14	9		NU			0
deathsentry	416	1	1	128	0	0		0	hth	3		lit							lit									1															1	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1						255	255	255				1			NU			0
shadowwarrior	417	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1				1							1						255	255	255				1			NU		hidedead	0
shadowmaster	418	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1				1							1						255	255	255				1			NU		hidedead	0
druidhawk	419	3	3	88	0	0		0	hth	3		lit							lit									1							1								2	1	1	1		1				1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0			1										1							1						255	255	255				1			NU		hidedead	0
spiritwolf	420	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1											1				1		255	255	255				1			NU		hidedead	0
fenris	421	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1											1				1		255	255	255				1			NU		hidedead	0
spiritofbarbs	422	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	255	255				1			NU		hidedead	0
heartofwolverine	423	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	50	50				1			NU		hidedead	0
oaksage	424	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	255	255				1			NU		hidedead	0
plaguepoppy	425	1	1	96	0	0		2	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
cycleoflife	426	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
vinecreature	427	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
druidbear	428	3	3	104	2	2		2	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1			1				1	1	1		8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1					1					1						1				2		255	255	255				1			NU		hidedead	0
eagle	429	2	3	96	2	2		0	hth	3		lit							lit									1							1								2		1	1	1	1	1	1							1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1						1				1		255	255	255				1			NU			0
wolf	430	3	3	96	2	2		0	hth	3		lit							lit									1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1				1						1				1		255	255	255				1			NU			0
bear	431	3	3	104	2	2		0	hth	3		lit							lit	lit								1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1				1						1				2		255	255	255				1			NU			0
barricadedoor1	432	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1	1			1						255	255	255				1			NU			0
barricadedoor2	433	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1	1			1						255	255	255				1			NU			0
prisondoor	434	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1											1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1				1						255	255	255				1			NU			0
barricadetower	435	3	3	128	3	3	3	0	hth	3		lit							lit						lit			1							1						1		3	1	1		1									1				1	1	8	1	8	8	8	8	8	8	8	8	1	8	8	8													2	1258		1	1					1					1		1		1	1	1		1				255	255	255				1			NU			0
reanimatedhorde1	436	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde2	437	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde3	438	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde4	439	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde5	440	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
siegebeast1	441	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast2	442	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast3	443	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast4	444	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast5	445	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
snowyeti1	446	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti2	447	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti3	448	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti4	449	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
wolfrider1	450	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
wolfrider2	451	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
wolfrider3	452	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
minion1	453	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion2	454	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion3	455	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion4	456	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion5	457	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion6	458	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion7	459	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion8	460	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
suicideminion1	461	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion2	462	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion3	463	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion4	464	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion5	465	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion6	466	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion7	467	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion8	468	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
succubus1	469	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus2	470	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus3	471	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus4	472	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus5	473	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch1	474	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch2	475	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch3	476	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch4	477	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch5	478	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
overseer1	479	3	3	96	3	3		0	hth	3	lit	lit		lit	lit		lit		lit	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer2	480	3	3	96	3	3		0	hth	3	lit	lit		hvy	lit		lit		lit	med	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer3	481	3	3	96	3	3		0	hth	3	med	hvy		lit	"lit,hvy"		lit		med	"lit,med"	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer4	482	3	3	96	3	3		0	hth	3	"med,hvy"	hvy		lit	hvy		lit		"med,med"	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer5	483	3	3	96	3	3		0	hth	3	hvy	hvy		hvy	hvy		lit		hvy	hvy	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
minionspawner1	484	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner2	485	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner3	486	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner4	487	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner5	488	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner6	489	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner7	490	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner8	491	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
imp1	492	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp2	493	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp3	494	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp4	495	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp5	496	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
catapult1	497	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult2	498	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult3	499	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult4	500	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
frozenhorror1	501	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
frozenhorror2	502	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
frozenhorror3	503	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
